window_index,label,start_time,acc_total_power,acc_dominant_frequency,acc_spectral_entropy,acc_postural_power,acc_movement_power,acc_movement_ratio,eda_total_power,eda_dominant_frequency,eda_spectral_entropy,eda_tonic_power,eda_sympathetic_low_power,eda_sympathetic_high_power,eda_sympathetic_ratio,temp_total_power,temp_dominant_frequency,temp_spectral_entropy,hr_total_power,hr_dominant_frequency,hr_spectral_entropy,hr_lf_power,hr_hf_power,hr_lf_hf_ratio,spo2_total_power,spo2_dominant_frequency,spo2_spectral_entropy,subject_id
21,Relax,90.0,0.00019749727062558836,1.25,4.053009255526261,3.466402913455825e-05,0.00016358543929594315,4.719169795898218,0.0003175440351862227,0.016666666666666666,0.5215016768655084,0.00030820499363426316,4.804086215528114e-06,9.94561538246636e-07,0.20702408192258134,0.0005249093627252946,0.125,2.61764513412753,0.06113397259206735,0.1,2.3368561358227558,0.042878528792802156,0.00381594505767721,11.236673522470102,0.08817561398598611,0.016666666666666666,2.853999069431858,11
22,Relax,120.0,0.0002125616112695322,0.625,4.078015465786052,3.6096344433596175e-05,0.0001759946268122242,4.875691141965601,0.00022395434157686126,0.016666666666666666,0.5141645145476554,0.00021175627711789155,7.207614611005113e-06,1.4739473641341868e-06,0.20449863702252563,0.0007404122735072206,0.125,2.6440437898973475,0.0355091220326256,0.016666666666666666,1.8186238100333816,0.01364188624390738,0.0018001430503624706,7.578223431277029,0.26069570330505015,0.03333333333333333,2.3537872344005186,11
23,Relax,150.0,0.00020982257758242657,2.1875,3.925712729852781,5.192216736321744e-05,0.00015851234727717314,3.0528838707427695,0.00011295189468352739,0.016666666666666666,0.6129521197782795,9.853792175417003e-05,1.1938170040896592e-05,4.103729395376309e-07,0.03437486131725517,0.0008116994338707567,0.625,2.6902143730468917,0.03872751017328499,0.016666666666666666,1.6236936658907277,0.009529128776015739,0.0011095843768088882,8.588016355656574,0.22493216650541126,0.016666666666666666,1.8043564935233993,11
24,Relax,180.0,0.0008286151717998029,0.625,3.6100025081530616,0.00042613874959630463,0.0005253136339346706,1.2327290921849225,0.00014541527949713732,0.016666666666666666,0.59499247224322,0.00013485562632283276,6.157723779023953e-06,7.405593018902779e-07,0.12026510581929063,0.0012924537780066264,0.625,2.776090612871447,0.15868698848607735,0.06666666666666667,1.9567266137247914,0.13646195312947465,0.004450870311821693,30.659611170207803,0.1769746279643151,0.016666666666666666,2.4573856467711046,11
25,Relax,210.0,0.0026461536193780784,1.25,3.348852130118605,0.001482417261028725,0.001285142202932395,0.8669233937822399,0.0002707656537879662,0.016666666666666666,0.5610392632776466,0.00025425987710352095,1.2206853903655102e-05,1.1607401147193717e-06,0.09508921167409164,0.00028422630485984185,0.0625,2.7231190245935784,0.014674075495965737,0.1,2.342085131871976,0.010850652963757043,0.0018697618839207506,5.803227168693822,0.27531121772351425,0.03333333333333333,2.0717923856287546,11
26,Relax,240.0,0.0007807650099246415,2.5625,3.6084589295660168,0.0003862238597012571,0.0004127582333235693,1.0687020569957444,0.0002621484518741825,0.016666666666666666,0.5860475264002016,0.0002449186543211894,1.2277397155688837e-05,5.391595828270489e-07,0.043914811583432786,0.0003924898625672325,0.125,2.679471652491259,0.08867441386560067,0.016666666666666666,1.4270139223797018,0.027026878351440933,0.0007029124168284146,38.44985193658681,0.24705036904273117,0.016666666666666666,1.6975930905158938,11
27,CognitiveStress,0.0,0.18043944991821176,0.5,2.4380450179535567,0.1630498942926798,0.023960002667757968,0.14694890034549174,6.281047274338584e-05,0.016666666666666666,1.865016918480324,4.405593761595518e-05,2.3261369733002116e-06,4.8124285165724e-07,0.20688500169208685,6.0797332554883385e-05,0.1875,1.9460453377896216,0.1974426653623022,0.03333333333333333,2.1427378540735806,0.11320615606332414,0.007149721979596434,15.833644495042877,0.3041784756864695,0.1,2.3622074937084627,11
28,CognitiveStress,30.0,0.00011754196446049505,2.5625,4.09107322788574,1.414020389782973e-05,0.00010208029649144225,7.219153077920592,0.00014501966529392228,0.016666666666666666,1.024494167248974,0.0001300870995632961,1.0015382861506355e-05,1.4583977414774304e-06,0.14561577541710485,0.0003982366930800875,0.125,2.5638309585707093,0.23468313930879167,0.016666666666666666,1.903042965300976,0.13466272622942513,0.002364147456070433,56.96037524379073,0.2647966876953131,0.03333333333333333,2.046777761089862,11
29,CognitiveStress,60.0,0.15128987829260548,0.5,2.729851442845005,0.12437540837635648,0.030831034364112414,0.247886899561516,6.425690684822262e-05,0.016666666666666666,1.5335047189678608,5.255668102875659e-05,2.636203970569123e-06,2.044716403235407e-06,0.7756290583213022,0.00045561406843487205,0.125,2.585738457290514,0.12053362241463386,0.016666666666666666,1.7007225502446135,0.029166971540486024,0.007469863846439856,3.9046188980254346,0.3046510147638638,0.05,2.574596081359536,11
30,CognitiveStress,90.0,0.0003689537697414983,0.6875,2.6841138880040982,0.0006216463933034273,0.00015302820348034763,0.24616599586005183,8.271930420210947e-05,0.016666666666666666,1.256273880736106,6.991763238256985e-05,4.460083099858955e-06,1.1323010519216068e-06,0.2538744293704785,0.00027266049786594116,0.125,2.5585530989924496,0.32693592207530486,0.016666666666666666,1.6033940343480422,0.10856945095655736,0.0072962412217933625,14.880189354522436,0.002851305764158388,0.016666666666666666,1.1494105733261204,11
31,CognitiveStress,120.0,0.0063151939669831725,0.5,3.0833707073162766,0.003725974049377283,0.002685752300590499,0.7208188422673972,9.294768573914044e-05,0.016666666666666666,1.4020064903287743,7.62159984290559e-05,7.729686968987963e-06,1.1424599328218729e-06,0.14780157817586934,0.0009165523402577056,0.125,2.7369265762444166,0.08546058278286171,0.016666666666666666,1.6119393597730076,0.01761078150947831,0.003901041188980156,4.51437979153516,0.283255248911941,0.03333333333333333,1.9937836654400511,11
32,CognitiveStress,150.0,0.006921110129147172,0.5,3.1578063850873237,0.004353602010051763,0.0027667517923380004,0.635508662930148,3.189126829561601e-05,0.016666666666666666,1.905096116588658,2.3765841767952915e-05,2.1380972097598612e-06,1.5568796880361089e-06,0.7281613206964377,0.001343474463101191,0.5,2.7373525870498394,0.12468073940295386,0.016666666666666666,1.4668309995991835,0.02721302939688611,0.0032652679497797653,8.334087681447878,0.19849021852135323,0.016666666666666666,2.3437397934606197,11
33,CognitiveStress,180.0,0.0034404421619534335,0.5,3.4486311900737787,0.0016481389796297171,0.0017798208460275144,1.079897307220646,7.61396333535784e-05,0.016666666666666666,1.964876096668051,4.9067265133668136e-05,1.3396184539243475e-05,4.735453486523455e-06,0.3534927032881022,0.0012951295817631094,0.5625,2.7057224205735757,0.059492197205336904,0.016666666666666666,1.8221145552491422,0.027489576214802445,0.0013673802353525398,20.10382738032998,0.4293736010072888,0.03333333333333333,1.7807596318231205,11
34,CognitiveStress,210.0,0.00020402990952730871,1.9375,4.077931184507379,3.2512027100233315e-05,0.00017033553459449002,5.239154546388393,0.0002706772624988609,0.016666666666666666,0.9198008658384931,0.00024235212036853416,1.5888176348113264e-05,1.9701606106307844e-06,0.12400168323060833,0.0011006802821742134,0.1875,2.765754799837226,0.11881692889627901,0.05,1.7437211573248508,0.08554020364183068,0.001902678987734622,44.95776964651143,0.21616290085714077,0.016666666666666666,1.7309909802340209,11
35,CognitiveStress,240.0,0.00015110557557608585,0.5,3.982969634546762,2.9854333915909147e-05,0.00012005090450487802,4.021222005589742,0.00012667046274565297,0.016666666666666666,1.6108732562499264,0.00010062720174642006,8.596851109324936e-06,5.24269794426242e-06,0.6098393327500702,0.001290361709812855,0.625,2.7409067719485343,0.08209349009565085,0.016666666666666666,1.8633682309269568,0.027861721423097275,0.00795246577538436,3.5035323898329707,0.12389433324468478,0.016666666666666666,2.5802749396969618,11
36,CognitiveStress,270.0,8.416332025357565e-05,1.6875,4.009447773415037,1.53873642388404e-05,7.024940389795231e-05,4.565395528925644,7.817519191225252e-05,0.016666666666666666,1.5473800860297557,6.043273318628053e-05,7.708026092215663e-06,1.347944955936563e-06,0.17487550506579796,0.000688735123528485,0.625,2.6330799118257007,0.2990258295627408,0.016666666666666666,1.5770202028836298,0.09551471716240616,0.005946516360906003,16.06229788424456,0.3024495130077114,0.016666666666666666,2.3804511292110906,11
37,Relax,0.0,0.4691006742464362,0.625,1.3852046932252686,0.49658869058959176,0.011891012175166044,0.02394539465054679,0.0001394904951027414,0.016666666666666666,1.343322675514462,0.0001159780902592724,6.773423643976662e-06,3.840484865900201e-06,0.5669931585211553,0.00033366314127967355,0.125,2.6569506478238845,0.031974290867393965,0.016666666666666666,1.8169373931839368,0.015453137387472666,0.001341825552339308,11.51650254426294,0.4928499077007278,0.016666666666666666,1.349222692583376,11
38,Relax,30.0,0.0002133147425639139,1.625,4.064815211882337,3.2476203228482815e-05,0.00017867172414113975,5.501619844047475,2.4644660295053182e-05,0.016666666666666666,3.2813997324894686,7.258517713595809e-06,3.446902032519188e-06,3.4964987140252887e-06,1.014388770274928,0.00020714676789919867,0.0625,2.642071849195675,0.15992338357180014,0.03333333333333333,1.5287808034410275,0.047926831400836256,0.0015607060398477994,30.70842950380976,0.16716289845167961,0.03333333333333333,2.4468851893849304,11
39,Relax,60.0,0.00017863575745252872,3.375,4.048220252318351,2.4771348519200052e-05,0.0001514547677270137,6.114110727949367,8.991622293653257e-05,0.016666666666666666,1.6720716917772316,7.042282761363771e-05,4.684264738521318e-06,2.054256915551953e-06,0.4385441537192922,0.00013105690295140576,0.5,2.6616850925851265,0.02215341496486793,0.03333333333333333,1.7267299699130858,0.006588930309850933,0.0006080178984173081,10.836737416780245,0.07952405497487548,0.016666666666666666,2.109959866113265,11
40,Relax,90.0,0.00016483721454779195,3.4375,4.065684359046641,1.7986102638491595e-05,0.00014609953562367065,8.122912370743776,2.263521941588407e-05,0.016666666666666666,3.0640067878330486,8.273679192369086e-06,2.24363725298847e-06,1.3788278955703087e-06,0.6145502771153151,0.0014125219064014998,0.5625,2.6648847083548577,0.07780188172504882,0.03333333333333333,1.9202611041913649,0.034767671911142925,0.001977408079555279,17.5824465726681,0.18262669158054745,0.03333333333333333,2.0138957074277433,11
41,Relax,120.0,0.00011453204692741876,3.0,4.053304164812332,1.4044279613384565e-05,0.00010022298797575607,7.136214226341731,6.503820104331472e-05,0.016666666666666666,1.760190857463418,4.920510039914075e-05,3.7103359158290867e-06,2.1684706382229053e-06,0.5844405162809506,0.001326485455263008,0.1875,2.6253589795247336,0.02875264510237817,0.016666666666666666,1.461394841365112,0.006261933386127573,0.0006965273410532917,8.990219072604171,0.1272112038510132,0.06666666666666667,2.477232569034733,11
42,Relax,150.0,9.802631317078512e-05,3.1875,4.080638409528943,1.1284457964445899e-05,8.58228659783058e-05,7.60540437553218,1.3368743472351385e-05,0.016666666666666666,3.2932229353877087,3.638730729302273e-06,3.2889318327747707e-06,1.0785270804215566e-06,0.3279262493901056,0.0006052949307744592,0.4375,2.6369002996613844,0.03435881886940032,0.06666666666666667,1.8588186637714719,0.024360839340842055,0.0008631947336611746,28.221719145015417,0.09662129984096272,0.08333333333333333,2.7489999813367407,11
43,Relax,180.0,0.0001409305401422342,2.5625,4.064735960785294,1.3648383211563848e-05,0.00012522944587540596,9.175405169551729,0.00011863015930059307,0.016666666666666666,1.265454059462392,0.0001041994461700413,3.6275624495145613e-06,3.6455282819870027e-06,1.0049525908161403,0.00039801215319512314,0.5,2.66978775931358,0.009975974714214506,0.05,2.1159170784431534,0.00677375038846331,0.0008133493916397009,8.328217194344395,0.0958050199274154,0.03333333333333333,2.829698275085955,11
44,Relax,210.0,0.12107044969624996,0.5625,2.1856207054195487,0.10350894514270932,0.01780406364721723,0.1720050728240975,1.0836054001703248e-05,0.016666666666666666,3.370547549476248,2.584298075527411e-06,5.645685471967019e-07,1.6739984712743962e-06,2.965093396694585,8.660513812981335e-05,0.25,2.5514542297338125,0.18717694648125255,0.03333333333333333,1.4883489852923897,0.04411395877050019,0.001010255727758174,43.6661308205518,0.028866469290471042,0.016666666666666666,2.9445547623375194,11
45,Relax,240.0,9.771806432397392e-05,2.8125,3.918144428657955,2.8635697281485744e-05,6.99467059523046e-05,2.442640221564581,0.00013683924046687662,0.016666666666666666,1.4610789905203834,0.00011379061500995147,9.707831213133053e-06,1.9236447501849852e-06,0.1981539138816731,0.0007906151275473088,0.25,2.6147106134366522,0.03844228643577696,0.016666666666666666,1.3492606948148342,0.009226484502425627,0.0006381939246702759,14.457180091760522,0.11727269447168467,0.1,2.8143627918568086,11
46,EmotionalStress,0.0,0.9978169617057522,1.875,2.1004962523853763,0.8466871733114912,0.1575338994570757,0.18605915434025347,1.7487422415668224e-05,0.016666666666666666,2.3202657315526216,1.0772765936134332e-05,1.0407735835199995e-06,2.5424158183288364e-06,2.4428135557881223,0.0017722811337501376,0.1875,2.708047718293182,0.31105524828395076,0.016666666666666666,1.51056186941718,0.09784853758988808,0.0023730113051070134,41.233911266796724,0.4367876816756233,0.06666666666666667,2.357586220991317,11
47,EmotionalStress,30.0,0.32395566289915084,0.5625,2.2471666820991274,0.27152936351594564,0.05562259541610114,0.20484928294996235,1.801694545185926e-05,0.016666666666666666,3.530970199518334,4.055424457308294e-06,1.303926185624573e-06,2.492845599140498e-06,1.9117996299356774,0.0010310202527526462,0.0625,2.7265845687368215,0.09413310802715899,0.03333333333333333,1.694379265694389,0.04387357979941298,0.0027514869974805695,15.945406916182533,0.6417769928128858,0.016666666666666666,1.6465365462719224,11
48,EmotionalStress,60.0,0.3670035578702924,0.5625,2.4797252924907744,0.31479364016837064,0.06644207149367116,0.21106548232084338,2.0318220634883408e-05,0.016666666666666666,2.841912436548087,1.0231922565258008e-05,2.402007114075619e-06,8.570164218154842e-07,0.3567917916618227,0.0010089575810704205,0.0625,2.5553666077855732,0.12446162160973881,0.016666666666666666,1.1487995004248304,0.017451096868411824,0.0009138956820449223,19.0952832049315,0.25109527882885835,0.05,2.3144957069400873,11
49,EmotionalStress,90.0,0.27811965843755737,0.5,2.4743735152362123,0.2441813688431107,0.04321533507797092,0.1769804767772322,0.00011694576243479531,0.016666666666666666,1.5767350456332214,9.444191684196591e-05,8.046009774115239e-06,2.0276878668002533e-06,0.2520116087011867,0.0009072916953412273,0.0625,2.488263069891687,0.026138069174300668,0.05,2.004407649876198,0.016601493238796585,0.0008062705030437211,20.59047574743826,0.2508395521617858,0.05,2.2754981859374697,11
50,EmotionalStress,120.0,0.014030239603494496,0.5,1.3143588227677885,0.01950036397369811,0.0006757835793504546,0.03465492132669649,0.00010731363078785407,0.016666666666666666,1.1562778088587757,9.597715109496757e-05,1.3335366655284555e-06,1.083031550243935e-06,0.8121498105301439,0.00024344142767794707,0.0625,2.707063207217007,0.044959817255135905,0.016666666666666666,1.5406746272710852,0.010012082425152322,0.001000920712220105,10.002872658059893,0.036105059852458855,0.016666666666666666,2.8922617673034985,11
51,EmotionalStress,150.0,0.007542801172829886,0.9375,3.4517140895293665,0.002691760751643253,0.005199815648674217,1.93175253242691,1.0115417489781323e-05,0.016666666666666666,1.9681758589864762,7.267969480725602e-06,6.14805043753177e-07,3.2945981263102583e-07,0.5358768864675947,0.00132699466601183,0.0625,2.675280095555515,0.08126091357243538,0.016666666666666666,1.6184171883249758,0.028303476206598947,0.0014796208708466158,19.12887062102885,0.22105587579292496,0.016666666666666666,2.5129144634098424,11
52,EmotionalStress,180.0,0.009931929851271244,0.9375,3.4774226893645706,0.0032962216598960013,0.006936886991361001,2.104496513617311,9.84437731036299e-05,0.016666666666666666,1.6183756740604551,7.68993761092997e-05,3.7656223183096844e-06,2.005500783082623e-06,0.5325815000966039,0.0006328317677420502,0.5625,2.6369204618204907,0.04060665196456293,0.03333333333333333,1.5926936951273982,0.011464006422624906,0.0012194255033083608,9.401153569055673,0.37947224300779137,0.05,2.090587754409378,11
53,EmotionalStress,210.0,0.00031731419415691577,3.5,4.036453359579568,5.9501866558864885e-05,0.00025838746195327945,4.3425101916367295,6.61701006288583e-05,0.016666666666666666,1.4181829997184785,5.4177364168818575e-05,1.6003554393708147e-06,1.0435384729128574e-06,0.6520666892119467,0.001960548804543894,0.6875,2.66885697694503,0.030476203826452403,0.016666666666666666,1.888610317509758,0.01834268587482457,0.0009316060212660729,19.68931657386291,0.22601055755830968,0.03333333333333333,2.414866530504381,11
54,EmotionalStress,240.0,0.27833598941194015,0.5625,1.617380412211972,0.2641878479427179,0.024570736321690972,0.0930047937973986,7.744851810084706e-05,0.016666666666666666,1.3711955826295148,6.183292089247241e-05,1.0162573216544101e-05,9.09359015888576e-07,0.08948117730735661,0.0011346877518391605,0.4375,2.6599753635396146,0.08084644535460482,0.03333333333333333,1.9136444188655293,0.03193211540884969,0.002714690770811511,11.762708206837171,0.2717706285981896,0.016666666666666666,2.166024067270881,11
55,EmotionalStress,270.0,0.4625762235816541,0.625,1.8780760600141129,0.4395583003332912,0.030707725845697788,0.06986041629156799,6.575259263938409e-05,0.016666666666666666,0.961298297085659,5.741329613480976e-05,6.139105139451888e-06,7.662307540710199e-07,0.12481147279054917,0.0017280497912642158,0.0625,2.6433633083454016,0.12260068770097172,0.03333333333333333,1.6874005293407806,0.04399633195403793,0.0021370847055352015,20.587079136397495,0.39937355039136724,0.016666666666666666,2.0469114003530207,11
56,EmotionalStress,300.0,1.0810195866256,0.5,1.6285410003832241,1.1021471782840164,0.04183464001109795,0.03795739882601906,2.5823250584628725e-06,0.18333333333333332,3.7994038102010212,1.5196968168109582e-07,3.3671145817302183e-07,4.613147796242161e-07,1.3700596413537132,0.0011688473937936984,0.0625,2.2809772767491467,0.4991748289862288,0.016666666666666666,1.2424671306144668,0.06948198855194797,0.003927774698988675,17.689911941700274,0.2129266894220764,0.016666666666666666,1.1461123453700317,11
57,EmotionalStress,330.0,0.00018880853688599177,3.1875,4.095430447560797,2.48165480844041e-05,0.00016304567191354483,6.570038321164034,4.698200771853692e-05,0.016666666666666666,2.446292302656935,2.8439436658785695e-05,6.900628184445043e-07,3.0809882221455224e-06,4.464793841654141,1.327953274181471e-18,0.9375,2.6215515442032458,0.037177264221672154,0.016666666666666666,1.7768203562210916,0.019195633072564677,0.0009314961427354802,20.60731353776064,0.5402917795924587,0.016666666666666666,1.2912058956171495,11
58,EmotionalStress,360.0,0.0009703849255278511,0.8125,4.088449658179137,0.00014355950691484005,0.0008159952340239162,5.684020874409712,3.2229774755586637e-05,0.016666666666666666,3.1554577049914165,1.1348974157980682e-05,2.816745253752913e-06,1.1239752152276606e-06,0.3990333217851786,0.0002654268305204009,0.125,2.7132677756547263,0.01882152994787682,0.016666666666666666,1.333875066944444,0.0034299841756095417,0.0005849942325205443,5.863278618715416,0.05299336504224928,0.016666666666666666,2.370814694462731,11
59,EmotionalStress,390.0,0.0006298409653113033,0.8125,4.110340056011994,9.025841401458178e-05,0.0005368575751539166,5.948005856464353,2.391786434665004e-05,0.016666666666666666,3.0880508784362526,7.84036730054788e-06,2.3514561300282834e-06,2.2332544783558696e-06,0.9497325720165606,0.0004669526985225741,0.5625,2.7290118639153205,0.040615633811893974,0.03333333333333333,1.9376370866590802,0.01739095735256338,0.001247959603246679,13.935513062537634,0.23843042334434011,0.016666666666666666,2.344629815644883,11
60,EmotionalStress,420.0,0.00014628152029205294,2.1875,4.050574406395716,1.596329047107031e-05,0.00012910274439684386,8.087476991714965,7.728339266140307e-05,0.016666666666666666,2.4979277248910163,4.360534138319446e-05,1.9759039014297516e-06,2.4995809579302387e-06,1.2650316425417034,0.001009824042849277,0.0625,2.521291429965305,0.05146637493541235,0.016666666666666666,1.3956633741905335,0.011119012626068781,0.0009330105600655939,11.917349172647173,0.002579182133557939,0.016666666666666666,0.100187842557975,11
61,EmotionalStress,450.0,9.126326332776217e-05,2.1875,4.0207302023754785,8.08405450884597e-06,8.165654279815188e-05,10.100939164722266,2.6246946222031588e-05,0.016666666666666666,3.5126218139360192,5.329464785443489e-06,7.894344756922895e-07,2.4433866286672383e-06,3.0951101122414575,0.0006720922782079507,0.125,2.6528908391420813,0.17616911390815618,0.016666666666666666,1.0463334946086769,0.01658898641202082,0.0007547184342203023,21.980364676210485,0.22851818890333067,0.016666666666666666,2.3631023729191893,11
62,EmotionalStress,480.0,0.00010466524873882433,0.6875,3.431202686535018,5.016552208821595e-05,5.522431850175142e-05,1.1008420963832408,0.0001405049364925745,0.016666666666666666,1.794209069867469,0.0001093077000260364,5.8604348856192455e-06,4.342406575549321e-06,0.7409700236078093,0.0008810365010146809,0.3125,2.602392879223203,0.01638429523581464,0.08333333333333333,1.9447077244457982,0.012165189474978418,0.0005866786172485645,20.73569603070135,0.042911533213301635,0.016666666666666666,2.7443457357578662,11
63,EmotionalStress,510.0,0.09710466578473646,0.625,1.468421513911717,0.0909942689542247,0.006944130424131072,0.07631393167875622,3.3271544318420056e-05,0.016666666666666666,3.3810349128799677,8.789699765043918e-06,6.872855825379662e-06,2.5162207581313382e-06,0.36610992898171846,0.00043715665649007493,0.0625,2.6130501552858565,0.12639579449589916,0.016666666666666666,1.5363558973761495,0.02571425262015376,0.0029056805432326636,8.849648898961833,0.24984249565214736,0.016666666666666666,2.2141083849160834,11
64,EmotionalStress,540.0,0.1339238839764566,0.625,1.8667555729495506,0.12737895235705912,0.013617924618801167,0.10690875036111477,3.202729757347415e-05,0.26666666666666666,3.5946544845400195,2.152697026167669e-06,1.3360192100844594e-06,6.8279714868296025e-06,5.1106836153934925,8.147510992477028e-11,0.0625,1.2819526318901706,0.10861953141860747,0.03333333333333333,1.6357769804527118,0.024343691420989216,0.002654240336007995,9.171622889885843,0.2936380503116702,0.03333333333333333,2.3675603053339698,11
65,Relax,0.0,0.0028476842423363377,1.8125,0.6676158253814211,0.007101378182986699,0.0002176954951253177,0.03065538681588132,4.215657806748858e-05,0.06666666666666667,3.784403171447607,3.7908890957487512e-06,8.264157088405622e-06,2.7096759245102365e-06,0.3278829160098899,0.0016002471770149018,0.375,2.6123146013994782,0.10926290268022103,0.016666666666666666,1.7741310289704844,0.04544781476449825,0.0015840017251193127,28.691771002380037,1.211227822387285,0.016666666666666666,1.1811650576633266,11
66,Relax,30.0,0.1267357063074266,1.125,2.525347955078518,0.10452760229332894,0.03383966986505586,0.32373908061235174,7.695146667113002e-05,0.016666666666666666,2.819871073469303,3.8106143778085545e-05,5.099659171014841e-06,8.444238504444951e-06,1.655843698818118,9.008966641925231e-05,0.0625,2.70483700867963,0.07472989569697594,0.016666666666666666,1.2094398469043077,0.014437755008419121,0.0007587941818824084,19.027234727343448,0.3137181304421336,0.016666666666666666,2.2953107207733705,11
67,Relax,60.0,0.14073493521082167,1.125,2.388397976328213,0.11967676822357358,0.03587549592565788,0.29976992576067263,7.252274706484746e-05,0.016666666666666666,3.612074348854533,1.0110306459163574e-05,1.440076781629847e-05,3.897329091499081e-06,0.27063342324623624,0.0008856514953771788,0.0625,2.6183421985130932,0.07723844484200675,0.03333333333333333,1.6006762786231505,0.0339358554184769,0.001024493686461382,33.12451395937041,0.252592815650333,0.06666666666666667,2.2158294813523916,11
68,Relax,90.0,0.00020249586210913199,3.8125,3.7477010250222973,4.371088388428637e-05,0.0001582513507299538,3.620410677324317,4.4374154091337874e-05,0.016666666666666666,3.6638532059196707,6.328999248961231e-06,9.554189092057014e-06,6.862016699288345e-06,0.718220733666781,0.0014808165663018568,0.0625,2.6608654114641017,0.07653457277231915,0.03333333333333333,1.8192271075612305,0.03030288986837638,0.002332037687511012,12.994168160600658,0.2867434954007851,0.016666666666666666,1.745064045278618,11
69,Relax,120.0,0.00030192741616449367,3.625,3.427177371699364,7.737819853700166e-05,0.0002280168854967083,2.946784621609824,4.852957095381439e-05,0.016666666666666666,3.707069246475769,6.1481849994128246e-06,1.0787782891235884e-05,5.1582192830280315e-06,0.47815379073105246,0.0013936931499936008,0.375,2.650178308294622,0.015960557810622278,0.03333333333333333,1.7222309940753997,0.0054705319554957926,0.00030965751819405317,17.666394755730014,0.17953475609329803,0.03333333333333333,2.451311131251909,11
70,Relax,150.0,0.00014965657568738136,3.6875,3.6861604805087618,4.4017612039425944e-05,0.00010764287810563302,2.445450198643644,0.0001904207135922672,0.016666666666666666,1.9937050255860616,0.00013812811303984853,1.5937071608445973e-05,8.74549560267699e-06,0.5487517291471695,0.0016994855135727225,0.25,2.696132015686187,0.012178259267647689,0.08333333333333333,2.1657968232284235,0.00871352571982314,0.0006797253675714279,12.819185711658013,0.0,0.016666666666666666,0.0,11
71,Relax,180.0,0.00013566741638286665,1.875,4.051200157657604,1.3390222781231131e-05,0.00011961224075736189,8.932804383585053,4.182418237601201e-05,0.016666666666666666,3.681138040598728,4.901216988902992e-06,4.623940659031503e-06,4.057404415104332e-06,0.8774776136409517,0.0010957880519269615,0.4375,2.70272973615947,0.008979017430821036,0.03333333333333333,1.9849784540200732,0.0035502206383418926,0.0003943166719211036,9.00347586381596,0.0,0.016666666666666666,0.0,11
72,Relax,210.0,6.695248150204768e-05,2.8125,4.065549224324993,7.519001123053565e-06,5.780377756957484e-05,7.687693700742522,4.65275882571397e-05,0.016666666666666666,3.6739893417933565,7.098356854034461e-06,4.83307552866904e-06,4.844884692345977e-06,1.0024434055720601,0.0019105180770319823,0.4375,2.7106351870506735,0.01941724227374915,0.016666666666666666,1.6495670673253306,0.006101415640983399,0.00039663185212772997,15.38307024070906,0.1114523196625694,0.016666666666666666,2.4855496401821284,11
0,Relax,0.0,0.00019569565881076757,0.5625,3.6410688744523263,7.829676399287035e-05,0.00012279189961689435,1.5682883091831956,4.336288699523263e-05,0.016666666666666666,0.40094161217402263,4.276987711462101e-05,1.7232122764564597e-07,2.0832837617687906e-07,1.2089536444417437,0.0022128630806885403,0.0625,1.504463134883842,0.022155988138738238,0.016666666666666666,1.1865872018878416,0.003343085504729507,0.0003565980692047973,9.374940005100097,0.018979607301129974,0.016666666666666666,1.1926927141346018,12
1,Relax,30.0,0.0001403217885637251,0.6875,3.9891121292812706,3.593572355081542e-05,0.00010710078118994258,2.9803429737123617,2.6812091899193023e-06,0.016666666666666666,1.189968156102331,2.3799835287073424e-06,1.0857270611314626e-07,5.035081510835201e-09,0.04637520506846371,0.002978857086134201,0.0625,1.4132011628698637,0.01089409369927622,0.05,2.195939021763732,0.007012752203961358,0.0006515683940473959,10.762879642457369,0.37358780382582607,0.016666666666666666,1.4174443896149804,12
2,Relax,60.0,9.063547523608919e-05,2.125,3.8297304009050275,3.417911115950833e-05,5.9266189263044505e-05,1.7339886045151638,1.4603661253512547e-05,0.016666666666666666,0.48055162365838916,1.3680831358399333e-05,7.631333576812338e-07,3.3784768146053805e-08,0.0442711195965908,0.0015452090206982132,0.0625,1.3241115748921954,0.008089000435197535,0.016666666666666666,1.7519222154846528,0.0029156086763269255,0.00035250737402569687,8.271057263370569,0.2927265899321404,0.016666666666666666,1.7770077570801266,12
3,Relax,90.0,3.320561295244967e-05,3.75,4.091612197759774,3.629690179733036e-06,2.962991777964411e-05,8.16320851434857,8.873976309011584e-06,0.016666666666666666,1.0144863289427704,7.160588489629566e-06,1.4496823662959383e-06,9.760293537301578e-08,0.06732711774814477,0.0015426865853175797,0.0625,1.807517448901495,0.008229950215696369,0.06666666666666667,1.6826485071366097,0.006892181345282891,0.00036210932087089447,19.033427056522005,0.0034048053764053794,0.016666666666666666,1.4722175517594285,12
4,Relax,120.0,2.5366206047825046e-05,1.5625,4.100777745254859,3.1989895537340543e-06,2.1815839653394072e-05,6.819603280019875,4.123363667602796e-06,0.016666666666666666,0.6886430355285623,3.7998503770816397e-06,1.3963074333480805e-07,1.3186868905694658e-08,0.09444101342406412,0.0021104791237071315,0.0625,1.4003082372156679,0.012546833186804777,0.03333333333333333,1.4800345039268925,0.0023757127784252994,0.000434916240126472,5.4624604906325205,0.23575324860119964,0.03333333333333333,2.3815368790540483,12
