window_index,label,start_time,acc_total_power,acc_dominant_frequency,acc_spectral_entropy,acc_postural_power,acc_movement_power,acc_movement_ratio,eda_total_power,eda_dominant_frequency,eda_spectral_entropy,eda_tonic_power,eda_sympathetic_low_power,eda_sympathetic_high_power,eda_sympathetic_ratio,temp_total_power,temp_dominant_frequency,temp_spectral_entropy,hr_total_power,hr_dominant_frequency,hr_spectral_entropy,hr_lf_power,hr_hf_power,hr_lf_hf_ratio,spo2_total_power,spo2_dominant_frequency,spo2_spectral_entropy,subject_id,acc_mean,acc_std,acc_skewness,acc_slope,eda_mean,eda_std,eda_skewness,eda_slope,temp_mean,temp_std,temp_skewness,temp_slope,hr_mean,hr_std,hr_skewness,hr_slope,spo2_mean,spo2_std,spo2_skewness,spo2_slope
47,EmotionalStress,30.0,0.1674706862607992,0.875,2.2796683693030517,0.1436402116386471,0.0337091715482944,0.2346778187231855,0.0019706287263977,0.0166666666666666,1.7383423650983436,0.0014967903008104,0.0002333933016728,0.0001309596890355,0.5611116004481098,0.0013386471531852,0.5625,2.7112995677110945,0.1432601464718557,0.0166666666666666,0.8794148612237725,0.0177356347382148,0.0009375025491881,18.91795894696381,0.5924501814594034,0.0166666666666666,1.7092627836524228,10,1.1456940307670724,0.7546598568379697,0.9895766504685963,0.021969936980801144,0.5980981827626297,0.04313565883118895,-0.2008473943455093,0.0001400304783770878,0.6375915057984505,0.03778324186474042,0.020372670550939265,-0.00025763281190719695,-0.20187584845390097,0.5489750960761994,-0.02012502489348709,-0.029680359526798865,0.3029364287038408,0.9428230688752293,0.4668355817125944,-0.044116593107984624
48,EmotionalStress,60.0,0.0773549759827514,0.875,3.2369903971705165,0.0471349197432264,0.033900001077596,0.7192120250181967,0.0019711470453591,0.0166666666666666,1.531775528202157,0.0015355665929135,0.0002195131476053,0.0001144137239883,0.5212158143438408,0.0011645954811484,0.5,2.678157197975717,0.1020210118948709,0.0333333333333333,1.6111564462229828,0.0274952397175915,0.0019859540867075,13.844851651719033,0.3007105009161271,0.0333333333333333,1.97144110236912,10,1.868260021858983,0.417596558018479,0.7246166208148359,0.001938693220006803,0.5752237729436954,0.05085408917342497,0.020777469730560952,-0.0011873625794244962,0.6509294403696763,0.041115945769769395,-0.015670576319672905,0.0011978918422533387,-0.6307433712334697,0.30947669338978745,0.4597967278246732,-0.0028548938501814737,-0.2189777130923683,0.5681640656153027,0.408248290463863,0.007282738805062612
49,EmotionalStress,90.0,0.1888665021689489,0.5,1.973282332049365,0.1639875388500608,0.0264451674004488,0.161263273940763,0.0011450153422207,0.0166666666666666,0.9888958281647836,0.0009933376383779,5.650833954278142e-05,4.065091173969784e-06,0.0719378981378877,0.0006002007645269,0.5,2.616453551241582,0.028359249394667,0.0333333333333333,2.1374423586689466,0.0134126496809675,0.0017988393521814,7.456279886640229,0.204361353731126,0.0166666666666666,2.372600879829908,10,1.2197256540530956,0.6654378652275299,0.7824555392110679,-0.02766059903372722,0.49722009803931394,0.06303885870806226,0.32986497536865955,-0.003547977841846915,0.678169538692261,0.029232531730112813,-0.8806113628753333,0.0008182730204095815,-0.7405936489980611,0.31777621171943093,0.7762524377793456,-0.013614682710839099,0.24492630388852268,0.463904016980891,-1.4999999999999993,0.011923067955191007
50,EmotionalStress,120.0,0.0068794569003541,0.625,3.336053711689729,0.0046336021899572,0.0031708133284367,0.684308492280405,0.0006065783526251,0.0166666666666666,1.1988519244504678,0.0004930639614406,8.981775285731399e-05,7.79108127532054e-06,0.0867432219964084,5.786570552101284e-16,0.0625,0.4731835021239591,0.0467708362363102,0.0166666666666666,1.2142641412323512,0.0057047841493902,0.0008305863412511,6.8683818479327785,0.2552864302746316,0.0166666666666666,1.5911881358017368,10,0.17849837877901872,0.15043510193506981,3.618834876142685,-0.0029865275854148447,0.40600518665591495,0.04482650774400674,0.019538285615777317,-0.002501846093491616,0.6887307903173735,7.27742411458886e-07,-12.435330224178259,2.6454164804833537e-09,-1.0626204906641232,0.2226847318388828,0.18622684614012563,-0.008150747029208805,0.07096229752068856,0.5531702843660804,-0.628970902033151,-0.023685013370446994
51,EmotionalStress,150.0,0.0032129477455569,0.625,3.336963294372742,0.001866470760624,0.0015592936034645,0.835423536419695,0.0004271863111723,0.0166666666666666,1.7494554991080054,0.0003133922217764,3.301429761245999e-05,1.2965051558668092e-05,0.3927102042532907,0.0004913270475444,0.125,2.5814368542757085,0.0369936510809437,0.0166666666666666,1.6193903163214454,0.0096533590498183,0.0011376383153455,8.485437699842764,0.3187660988817722,0.0166666666666666,1.5889214841650077,10,0.10836201090462974,0.06563641200857051,2.9308974208952723,-0.0012600367611237436,0.33457364471162754,0.04109468976676147,0.21305188145829657,-0.002282906117715151,0.6914278716177478,0.018629776924020406,8.00401308187252,0.00011161272886605426,-1.061115692338581,0.22559933284581185,0.43243571260144154,0.009086489916834218,0.07096229752068857,0.5531702843660804,-0.6289709020331511,0.016917866693176426
52,EmotionalStress,180.0,0.0061921187644984,0.5,3.115093607044152,0.0043465703624911,0.0020402792498516,0.4693997979322543,0.0005404694286631,0.0333333333333333,2.09671863436193,0.0003377156607942,0.0001326264392409,2.683491467748242e-05,0.2023345784676114,0.0005996740492385,0.125,2.6742760517416224,0.0324713418457426,0.0333333333333333,1.4254212192680211,0.004008176564771,0.0016593151363208,2.4155607798878584,0.2669643643182261,0.0333333333333333,1.9354787121409605,10,0.10398839502270979,0.07385530912374338,5.556521379593409,0.0005251311744358441,0.30462822407394907,0.02016088433411358,-0.986886161426227,-0.00018745707794853606,0.6975104217483482,0.02454192532769581,4.107848446879786,0.00024765943493473586,-0.814328766949636,0.19668583355565417,0.046696395596682067,0.003301441394410229,0.2835849719702636,0.4322170487518704,-1.7888543819998322,-0.006444901597400546
53,EmotionalStress,210.0,0.0023208153170859,1.875,3.628284857940296,0.0011049061391222,0.0013356648802389,1.208849179985627,0.001245196532563,0.0166666666666666,0.9778393381816788,0.0011481293758613,4.727570214157044e-05,1.0702532140079268e-05,0.2263854719286829,0.0007387248912,0.75,2.702190655864822,0.0289876118706957,0.0166666666666666,1.889827425685758,0.0115161952224883,0.0012279767034431,9.378187053710466,0.3458632313639539,0.0166666666666666,1.5392048850554372,10,0.09824236656537587,0.07906813831172582,3.6220867027607575,-0.00018926804471953036,0.2681280771603708,0.04454668907602474,-0.006610564642579065,-0.0023514585834687003,0.7147595755178237,0.03660045893374511,2.262654613878445,0.0010160850354359397,-0.8700063049947029,0.2107738521564987,0.1666519306400524,-0.00933485062963557,-0.16098971096975687,0.5769733361491033,0.20100756305184236,-0.013373170814606126
54,EmotionalStress,240.0,0.000909935621058,0.5,3.164889888332149,0.0005248075534695,0.0004181289688777,0.7967281837190417,0.0003834888094832,0.0166666666666666,1.5383473615098553,0.0003160597395645,1.8610023601846063e-05,3.306882134742661e-06,0.1776936024097587,0.00153372036413,0.1875,2.7278842228359785,0.0132333252227182,0.0166666666666666,1.7531279931663764,0.0021728763309397,0.001366658526627,1.589918980202316,0.0658204973242335,0.0166666666666666,3.051425034311028,10,0.07106187759758355,0.0603406937402246,1.6608063006667348,-0.00195215635640176,0.2009055542341331,0.03101549421301585,0.27450158937418695,-0.00168559537087363,0.7522874299141186,0.045561922819530094,0.4475015781963732,0.0014629786077210902,-0.9723325911315829,0.12056242841599882,-0.20622550206163992,0.001984377008342309,-0.45092972158281375,0.463904016980891,1.4999999999999998,-0.002900205718830243
55,EmotionalStress,270.0,0.0024274371357007,0.6875,3.183055145474217,0.0014462430715878,0.001025985451174,0.7094142549962692,0.000452128404463,0.0166666666666666,1.329591800864253,0.0003918253769726,1.931844706675534e-05,4.337282155451507e-06,0.2245150523985664,0.0012082697167013,0.1875,2.7700298296790096,0.0248460800543978,0.0166666666666666,1.5589707535137824,0.0054137634372281,0.0016151469627119,3.351870487462064,0.2280398735705985,0.05,2.344515204925842,10,0.12720806686480085,0.08526052978241362,1.3926046480038803,0.0036959798770847003,0.14767856312018732,0.029421844304759266,-0.0019238672508542453,-0.0015925312792322392,0.7822393559566201,0.038998971781050856,-0.5858608603061183,0.0006412127623770106,-0.7571464305790268,0.2223030779006748,0.8812672146148981,0.010506410759718861,-0.37361238541933195,0.5128651876880919,1.0552897060221729,0.014565477610125228
56,Relax,0.0,0.1067545815609326,0.5,1.1358639843964529,0.109578305378548,0.0050748692784835,0.0463127191185516,0.0008800243896708,0.0166666666666666,0.9993828660264876,0.0007626697830151,4.618701023453868e-05,1.6128844258362722e-05,0.3492073675360255,0.0001089693432703,0.5,2.587477666048306,0.7829270952279087,0.0166666666666666,0.7195654712809031,0.0194062310383151,0.002525068234876,7.6854283659656195,0.8098398697898755,0.0166666666666666,1.4823107211480508,10,0.35315349558377906,0.6879366389457032,3.7832852808770125,-0.017620773091330172,0.16839544559296835,0.050838311580005874,0.04359583764238931,-0.0028053869439674316,0.8368456833204336,0.011600318390982191,0.05855771538931393,2.2624696640238235e-05,-0.2831501816738351,1.097691574201934,0.9937045552905739,-0.039950064751607485,0.9988175265602448,0.957008515664638,0.4268390613497208,-0.030712041140056517
57,Relax,30.0,0.0170592827556169,0.5,3.380212613520813,0.0075985330082641,0.0094571442476956,1.244601324678079,0.0005473969433084,0.0166666666666666,1.4569669543500736,0.0004196015426437,3.806675436294831e-05,3.688562889438728e-05,0.9689722570697892,0.0008506470709563,0.0625,2.591494743185144,0.0471708909992741,0.0333333333333333,1.771687494313319,0.0157303540623186,0.001511232994137,10.408953565297653,0.1012764224812024,0.0166666666666666,1.6021855581349196,10,0.4607656288074492,0.1744798501854036,2.2151824250509806,0.007221867570626864,0.08561007348675179,0.04629836779067423,-0.013125723589700121,-0.0025924415210313327,0.8798974257403945,0.06472840198150408,1.3043717609339192,0.00296399669977613,-0.990390171038091,0.2828820738781709,0.8400568814097483,0.009585720036505659,0.1869383017659113,0.502190829528874,-1.1547005383792515,-0.007250514297075614
58,Relax,60.0,0.0167097805071246,1.0,2.183294500695868,0.0138980553773571,0.0041148017117055,0.2960703206298503,0.0005659440823206,0.0166666666666666,1.1367150086916984,0.0004763617758609,6.04839656839396e-05,8.141672675040724e-06,0.1346087774334313,0.0010054059798379,0.0625,2.465537422142481,0.073929656721162,0.0166666666666666,1.4962412633282507,0.013381823522572,0.0029195543005548,4.583515888034362,0.2676481278755517,0.0333333333333333,1.920743129045078,10,0.27758378925735866,0.2648923855185983,1.8118552560511434,-0.009673593531449181,0.009559860801220042,0.04323318252656175,0.28569904199595286,-0.002404895116063615,0.9550908237530094,0.05916085864249834,-0.9043716717111123,0.002502324586460504,-0.8474343301115677,0.29665525644015056,-0.26198493932935113,0.006071039646255885,0.1096209656024295,0.5394927592907138,-0.7882318002900206,-0.008475045600581717
59,Relax,90.0,0.0011815062994284,0.5625,3.933728737285196,0.0003548809315999,0.0008309720178718,2.3415516131721485,0.0003841841942295,0.0166666666666666,1.0941645552965478,0.0003237503273,3.568914484678617e-05,5.485959522549596e-06,0.1537150734796496,0.0003569843499524,0.4375,2.6391075737719345,0.0144290374498634,0.0333333333333333,2.0403856546402097,0.0067974073906481,0.0006924624983092,9.816282336220574,0.4098255985771273,0.0166666666666666,2.4508278324581494,10,0.0298800881534914,0.029024280385865773,8.881741355946405,4.994321080494785e-05,-0.05717857535201007,0.03480368960454404,-0.12623741985659095,-0.0019473801463627794,1.014981933079662,0.04145648347879771,2.0018484373057466,0.0017636616987042949,-0.835395943507229,0.17115055143113075,-0.038757670629059174,-0.005654596430851539,0.10962096560242947,0.5394927592907139,-0.7882318002900202,-0.0012567558114931084
60,Relax,120.0,6.202178469176314e-05,3.1875,3.882768326706677,1.3921713935114028e-05,4.87702358527495e-05,3.503177559893601,0.0003855313959836,0.0166666666666666,0.8794882444183003,0.0003380649712376,2.8884583903280565e-05,2.6863146556778075e-06,0.0930016739958199,0.0013867074692225,0.4375,2.672507242934869,0.0189896918436274,0.05,1.6258732919573873,0.0079740491413559,0.0005833063522915,13.670430829407064,0.229813816856214,0.0333333333333333,2.317537967112473,10,0.027228727441349448,0.01380957902250475,8.739839212545771,-0.0002521485797362162,-0.11980699678224707,0.03898581908270463,-0.09589250250487828,-0.002206917991596554,1.063640121675887,0.04708505883860261,0.4920948430371105,0.0015241259483555548,-0.9798565827592942,0.15568664129571688,0.4743491985206332,-0.006392152487049554,0.1482796336841704,0.522607430020716,-0.9616447378919021,0.0106663121436979
61,Relax,150.0,3.668499185803116e-05,2.0625,4.046581953752353,5.109354731700404e-06,3.1194542713726186e-05,6.10537814495111,0.0002821394822822,0.0166666666666666,1.346780573785541,0.0002311210746534,2.989525692284635e-05,1.447229265942363e-06,0.0484099959293666,0.0010197800059119,0.3125,2.7323096615946416,0.0075679748866231,0.0166666666666666,1.8288170185991277,0.001809505589101,0.000622872158279,2.9050994895977307,0.279520138397768,0.0166666666666666,1.4934204145053185,10,0.02348932384296378,0.006090362771874755,0.9241463647975334,-2.4903213738096905e-05,-0.1792507959400637,0.03278203856449017,0.11593687099284611,-0.0018260732508323975,1.083537487452855,0.03525214486031239,0.1432536280175108,-0.00014197426002643464,-1.0851924655472585,0.09378165873003022,0.1333236052374776,0.0003110780645188961,-0.06434304076540463,0.5785899639635516,-0.13363062095621206,-0.01714343824908545
62,Relax,180.0,9.048660297395034e-05,3.25,3.948787591079912,2.236891621749037e-05,6.970108080144513e-05,3.115979340427119,0.0003734986181192,0.0166666666666666,0.8285234396609676,0.0003205889051963,3.258599713417342e-05,2.3286671425583746e-06,0.0714622030122339,0.0009413756860551,0.625,2.767896290291736,0.0115261801004576,0.0333333333333333,1.7829274131631032,0.0036251326523367,0.0005954664635867,6.08788718427775,0.2612276722670689,0.0166666666666666,1.31864831596035,10,0.027958220088093955,0.022132640896406878,12.006943132602116,0.0003352001508468106,-0.23589422034828444,0.03612792822762257,-0.21097460515935246,-0.002030700519463493,1.059547062368243,0.039746437777496216,0.01661499523593345,-0.0013023572110557285,-1.0761636755940043,0.10090006605793456,-0.011888540651700136,0.0023079985432047216,-0.12233104288801601,0.5795577761213584,0.06670373459650696,0.010988557223567924
63,Relax,210.0,0.0005679054390288,1.75,4.0325516073583865,9.488134092302356e-05,0.0004746072702922,5.002113857953451,0.0003623089979188,0.0166666666666666,1.0469762615012637,0.0003063870174025,3.281158272258846e-05,1.3515532535338582e-06,0.0411913459024763,0.0009002878311305,0.6875,2.695056320619872,0.0140022302254707,0.0166666666666666,1.8405103605261512,0.0057868152339967,0.0004497116713891,12.867834219471384,0.0811550964722688,0.0166666666666666,1.3332259107883455,10,0.027525188256192493,0.024329672255415647,8.985436978445788,-0.0002504272632865517,-0.2976124048197379,0.03710576005634604,0.17963812201124138,-0.002100923937672704,1.0246878573346492,0.03337281466879178,0.7114865397162595,-0.0009414894211038275,-0.9452462212718206,0.19538634310349737,0.8799311703048222,0.007493469183209214,0.16760896772504086,0.5128651876880919,-1.0552897060221726,0.008378372076620708
64,Relax,240.0,0.0005300585329383,3.1875,4.01578231834415,9.975916346130828e-05,0.0004360600978888,4.371128252874585,0.0003465696875481,0.0166666666666666,0.8960491377394967,0.0003038053618437,2.99270707904994e-05,1.3331934561860296e-06,0.0445480770743945,0.0004495473207282,0.625,2.758462224890975,0.0290860915652708,0.0333333333333333,1.4343238581469682,0.0059322137147635,0.0007050443303531,8.413958469521841,0.1636032412113874,0.0333333333333333,2.3162904157589947,10,0.026212865775964423,0.023679337053587445,11.505577716343534,0.00015976599249080834,-0.3603709828995224,0.03704224138060376,-0.16467812320153147,-0.002099965044040066,1.0068507119518455,0.026973952332377687,1.6260304170889603,-0.00038646822052595855,-0.808309573647467,0.20948608748734815,0.25619642803950465,0.005940587554683437,0.36090230813374546,0.34792801273566826,-2.666666666666667,0.0038669409584403246
0,Relax,0.0,0.0013643367512815,3.8125,2.007821328741304,0.0013958992224643,0.0002587470055136,0.1853622391571186,0.0006609955039712,0.0166666666666666,0.2300726920430217,0.0006565616446192,3.2866583281276693e-06,2.0311643513707526e-07,0.0618002891869766,0.0033963609548109,0.0625,1.3789441263886268,0.1740312904245026,0.0166666666666666,0.6839508034998848,0.0159378367155643,0.0012061827665049,13.213450861800926,0.3408576862099784,0.0166666666666666,1.623581000731916,11,0.05778167269074656,0.08300840103080745,3.72694146307313,-0.0020208134216331904,-2.43435255094504,0.05309720298115447,-0.029993383836577223,0.0030644954641224514,-3.592489261804427,0.33019182903679717,-0.0010277934976299606,0.018911164461841025,-0.05724568323105982,0.7432298294186959,0.2435654200662273,-0.041190581229454216,0.38111511660931063,0.7281042027468532,0.5076441323837174,-0.02515776889570469
1,Relax,30.0,0.0001209599424307,3.8125,3.999235394861207,2.4735653160219625e-05,9.6161004839094e-05,3.887546620104703,0.0006286249697214,0.0166666666666666,0.2405595814465111,0.0006246173614098,2.9466245774638988e-06,1.8129590083199255e-07,0.0615266370268418,0.0030793812793101,0.0625,1.2330695573090795,0.0972913035203121,0.0166666666666666,1.605728476469706,0.0282412933976675,0.0011084183733853,25.47891128095744,0.2068391355261633,0.05,2.3075858038969512,11,0.02431537058519474,0.011719001222141175,0.8151237693381623,-0.0002610147974429936,-2.3443165148368754,0.05119083010095255,-0.03646409176245041,0.0029542758615805583,-3.0632231506855656,0.29137325126489777,-0.21824982117042707,0.016627662667448043,-0.9724529245255955,0.3624758682501692,0.5007986108539194,-0.017033401866795587,0.2793770460120034,0.5774755858378507,-0.1417428116069977,0.0239135691478426
2,Relax,60.0,8.752523425269e-05,3.75,4.057527040229132,1.0816473354454496e-05,7.628874915659223e-05,7.053015031482013,0.0006188488857917,0.0166666666666666,0.2506728046971316,0.0006146402413543,2.9597173129542376e-06,2.819445153005287e-07,0.0952606230556208,0.0021255761397891,0.0625,1.7263080871333514,0.1041192196269625,0.0166666666666666,0.9340470150133492,0.0066866549533939,0.0006704728464304,9.973043634792203,0.1799232361211267,0.0166666666666666,2.1307026890168834,11,0.01965097773421618,0.00965766593941616,1.4055437009052274,5.1747527042531163e-05,-2.2562440412177542,0.05072667589650425,0.018925656739454174,0.0029273450805992495,-2.63059433078888,0.21714882864081822,-0.05770990323119779,0.012353649717191906,-0.9118602193992077,0.3786567315548808,0.10213701430088876,0.018447768525485235,0.5506613182360709,0.49838103164343994,-0.4082482904638618,0.002317863676268431
3,Relax,90.0,0.0001246245171995,3.75,3.742547773466864,4.960305787476722e-05,7.439803829261446e-05,1.499867981535475,0.0006864894112355,0.0166666666666666,0.2620756448677188,0.0006819146153724,2.6149250434569705e-06,1.3040646984380897e-07,0.0498700603943161,0.0019936768024273,0.0625,1.7453184682537994,0.0227170790298361,0.0333333333333333,1.851975730645067,0.0073196822227218,0.0012783296029278,5.725974119630077,0.2318002891701977,0.0666666666666666,2.601278229065772,11,0.027554349425504568,0.01265604293576849,1.7692905261248635,0.000298778636974011,-2.1664108521035885,0.05305158712422477,0.01802656856758716,0.0030615942653923764,-2.2892855973971136,0.1891076764534352,-0.14314542013760115,0.010673126441123516,-0.6073269007825033,0.24504690005402352,0.9576680439258359,0.0003903560340518535,0.3302428470540162,0.49461742657155655,0.4799138191337421,-0.011221852188763023
4,Relax,120.0,0.0001263796285037,2.625,3.770900221136922,4.851572043878525e-05,7.831135138190934e-05,1.6141438419062282,0.0007716329190278,0.0166666666666666,0.2399108049419136,0.0007674205431647,3.082190892821296e-06,1.9971871849059246e-07,0.0647976473344839,0.0014959484100874,0.0625,1.6949616681018116,0.0656029157013944,0.0833333333333333,2.163453880727327,0.0436612070024976,0.0034494941947998,12.657278005661802,0.0884421244739558,0.05,2.6228551882867865,11,0.030334125395929813,0.011847435507063445,2.2154409024369763,-5.0313908918693894e-05,-2.0718362376555315,0.055914898039042676,0.03875500242619595,0.003226671160428044,-1.9998553575742573,0.15847583141883975,-0.08007957364844362,0.008896965925318658,-0.7157567242172223,0.2177948281906379,2.674464882689582,-0.003979003628330404,0.04200330781594415,0.3051948062520761,2.666666666666666,-0.005087993435711192
5,Relax,150.0,0.000130240405288,0.75,3.960866961676623,3.5940234747448e-05,9.638555576990836e-05,2.6818287762227926,0.0008511117475674,0.0166666666666666,0.2662277694288438,0.000845586157612,3.101299577236355e-06,3.809214091411184e-07,0.1228263828290225,0.001339262808497,0.0625,2.1757842645029872,0.0182631524755678,0.1,2.317854019585494,0.0133658629879725,0.0012761264730705,10.473776126446673,1.6049416203226962e-35,0.0166666666666666,0.0,11,0.028510262604784974,0.011768785278184127,0.8682774167678825,2.8401510450368644e-05,-1.9728503063844431,0.05770144896140767,-0.03348713910985024,0.0033288363043705825,-1.7469051527637032,0.1442294051595929,-0.12027603356883983,0.008051990185159758,-0.8018508223380737,0.14725809603570073,0.1882879807615808,0.0001836716995086955,-0.05972829426808123,6.938893903907228e-18,0.0,6.776541349386143e-19
6,Relax,180.0,0.0001339226259033,1.9375,3.788766099693108,4.927742611551132e-05,8.428249378633694e-05,1.7103672092931592,0.0006535556617905,0.0166666666666666,0.2652372455875615,0.000647263947308,2.8693685909586187e-06,3.196338519461314e-07,0.1113951874127631,0.0010107724401546,0.0625,2.213865146879412,0.1078861081416241,0.0333333333333333,2.0496232396908574,0.0462749521249872,0.0030596506967213,15.12425982958588,0.241306670490752,0.0166666666666666,2.030897243647471,11,0.022422884034147602,0.01304066066664055,1.156103363704195,-0.0002540097740240417,-1.8765104580901022,0.0533659839112477,-0.023738360390069723,0.003078262662817564,-1.521895296584481,0.12246958580910136,0.013790600891217683,0.006805541663401993,-0.6615491479811,0.2586396054276031,0.7690211456862656,0.0069821525003285105,0.3811086480960287,0.5041163301186573,0.26906911759852564,0.024761568053794456
7,Relax,210.0,0.000121329745745,3.5,4.0438529325504,1.673840933340258e-05,0.0001047459209985,6.257818106378464,0.000723661356671,0.0166666666666666,0.2623150753008936,0.0007177582678604,2.721002886707912e-06,4.0319895809336377e-07,0.1481802757589817,0.0019253182771285,0.0625,2.5125604611620664,0.00677133187948,0.05,2.234899456185865,0.0036131751547872,0.0004935683832252,7.320515814194854,0.085150097974356,0.0166666666666666,1.664599480140963,11,0.01814682777166752,0.011138403038422435,1.8358753475188996,6.727464961896995e-05,-1.7833314325100271,0.05458162557014205,0.024276212393003455,0.0031488831433554264,-1.3173453217574411,0.13081550528155633,0.567439585386496,0.006967047781716063,-0.5627059834699583,0.19768233508416969,2.083735603377222,-0.003431689900720382,0.6523929203200963,0.46619276711917357,-0.8728715609439689,-0.011645851641738958
8,Relax,240.0,0.0001497284420357,3.75,4.072251431488066,2.4485332727017295e-05,0.0001252376434109,5.114802596605851,0.0008516118962067,0.0166666666666666,0.2972925345324187,0.0008452591697909,1.8915598434513391e-06,3.323331612481587e-07,0.175692649851238,0.002619621930825,0.0625,2.586608167076545,0.1016504151683765,0.0333333333333333,2.1855914425865635,0.0494846728652378,0.0046811636601563,10.571019613440493,0.3736079840910796,0.0166666666666666,2.334969345262676,11,0.018229879751543783,0.012164071717568167,1.4352884547716207,-5.2096196887931215e-05,-1.6864874308964797,0.05670847018581607,-0.012245725763435638,0.003269988095448887,-1.1107298033167916,0.13194626938644785,-0.2690849458028946,0.007022331688463345,-0.5818287680019228,0.24030831345783374,1.6818634843590172,-0.0014376102897063691,0.7032600150647654,0.47806981558680905,-0.6624209281730913,0.006077340590046405
9,PhysicalStress,0.0,0.0417653200236985,1.0,2.802322833100047,0.0308221670956489,0.0118334451503576,0.3839264485730506,0.0008761234004258,0.0166666666666666,0.3194599449588552,0.0008679728827247,2.405350761189945e-06,1.3762181467547722e-06,0.5721486316922638,0.0005205119796958,0.0625,2.4101505175495817,0.3196783468762091,0.0333333333333333,1.646094253365016,0.1238611930635215,0.0019186982001774,64.55480755236223,0.7796496742308252,0.0166666666666666,1.1251423567823708,11,0.27692479309674894,0.43359633266306724,4.259061445702812,-0.013956214991834196,-1.4143848460373163,0.05511559623528081,0.16092070190380392,0.003106297368864266,-0.6501173404373061,0.0759529174629853,0.2839657804502577,0.0039793292770887246,0.6203914025009504,0.47784534555431796,-1.1649175902635953,0.0030595445028714138,0.008094067490592043,0.980480402118275,-0.02166599022008048,-0.050653846607698894
10,PhysicalStress,30.0,0.1777520313610886,0.5,2.752253333978086,0.1343911272460302,0.0455710247484928,0.3390925106615546,0.0007329271485412,0.0166666666666666,0.2786193940006517,0.0007142369143442,1.2177270685651618e-05,1.9372345966791087e-06,0.1590861077730445,0.0010154434788961,0.0625,2.492824345759643,0.0346822760211208,0.0333333333333333,1.383331581001508,0.006852898534866,0.0013627036470053,5.028898653001867,0.2124272615554502,0.0166666666666666,1.1428181387993124,11,0.39708627480373415,0.5665073415044033,2.6380988869512163,0.015031472831976393,-1.3168347602677533,0.058240697968674204,0.012978487815073502,0.003355619447205574,-0.5131498593699847,0.09097303414861155,0.0659181630141131,0.004882630614742798,0.8436100965495882,0.41421845367978727,1.1266196617910476,0.017008639097495393,-0.5853415717022125,0.7070569971923317,1.102034609649257,0.021680505362169353
11,PhysicalStress,60.0,0.2154534493856289,0.625,3.162364053444649,0.1378192128154714,0.0794584121423555,0.5765408938211237,0.0005589272828443,0.0166666666666666,0.2750913586558656,0.0005483927967544,5.678363067492558e-06,2.501486450966351e-06,0.4405295014133277,0.0009501820760346,0.0625,2.338545918663927,0.1390680120605267,0.05,1.7788381399614752,0.0978396815815956,0.005754311883845,17.00284648391697,0.3929392324701954,0.0166666666666666,2.3530555976247367,11,0.6131110819833734,0.5078703635037976,2.710841003540864,-0.0068009800326299715,-1.224043011603428,0.05127280798436885,-0.21991426258878938,0.002943439648213979,-0.4115128940399107,0.056168928163916755,-1.489282102774951,0.002388878832431791,1.2645232701552185,0.49278063514967085,-0.002999139952328946,0.02293573511316795,-0.05972829426808124,0.6696793889953914,2.6698151007016092e-51,0.016168512473482232
12,PhysicalStress,90.0,0.0472713803343712,2.875,4.056819913127046,0.0038192515141854,0.0433591087106405,11.352776466696794,0.0004678516023288,0.0166666666666666,0.3303588249854337,0.0004604508889122,2.200214385943684e-06,2.0668530896862467e-06,0.9393871355857724,0.0008069841813981,0.1875,2.6495129622792533,0.1017071120451848,0.0166666666666666,1.177523519254828,0.0127720696944412,0.0018596977380371,6.86782020175036,0.2246817804615375,0.0166666666666666,2.7340683123312437,11,0.5017617225774287,0.22157066750518267,0.6891495061751088,0.00017686248402342853,-1.1422359419251416,0.04460505653513492,-0.012883414301620296,0.0025702694831686384,-0.3449474420400975,0.055350536617543244,1.7540407377926233,0.002381435142017763,1.4701889726566568,0.3686150990888795,-0.31807051107681017,-0.0024987025634992848,0.34719811406802037,0.49838103164343994,0.4082482904638626,0.006953591028805291
13,PhysicalStress,120.0,0.0460274947288118,2.0625,3.946554890722961,0.0027888370190253,0.042929710091717,15.393409438720075,0.0005231591184971,0.0166666666666666,0.3314013336191248,0.0005147679987763,3.5926567022472097e-06,1.9761098776987795e-06,0.5500413876067594,0.0013136707966069,0.25,2.636822256632113,0.0749328837357539,0.0166666666666666,1.1935664995899864,0.0054459777863387,0.0029154079943561,1.8679985089159052,0.20450376335168,0.0166666666666666,2.3432399765010623,11,0.48176751495941955,0.21542225497120535,0.4447806386309357,-0.0009337848882340279,-1.0648319913316897,0.044711426513178366,0.004186741738170158,0.0025763520298788638,-0.2668950111531281,0.06046868543259811,-0.41230991662355926,0.0027781688651224118,1.2198730109177238,0.3473833890052405,0.6793534489178851,-0.013121751231697861,0.24546651198399486,0.4661927671191736,0.87287156094397,-0.015377046827927149
